Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,critic_loss,q_values,target_values,actor_lr,critic_lr,temperature
,,,,,23213,5.0,5,,,,,,
,,,,,23216,3.0,3,,,,,,
,,,,,23220,4.0,4,,,,,,
,,,,,23224,4.0,4,,,,,,
,,,,,23228,4.0,4,,,,,,
,,,,,23232,4.0,4,,,,,,
,,,,,23239,7.0,7,,,,,,
,,,,,23243,4.0,4,,,,,,
,,,,,23247,4.0,4,,,,,,
,,,,,23261,14.0,14,,,,,,
,,,,,23270,9.0,9,,,,,,
,,,,,23277,7.0,7,,,,,,
,,,,,23281,4.0,4,,,,,,
,,,,,23295,14.0,14,,,,,,
,,,,,23306,11.0,11,,,,,,
,,,,,23315,9.0,9,,,,,,
,,,,,23321,6.0,6,,,,,,
,,,,,23326,5.0,5,,,,,,
,,,,,23339,13.0,13,,,,,,
,,,,,23347,8.0,8,,,,,,
,,,,,23353,6.0,6,,,,,,
,,,,,23367,14.0,14,,,,,,
,,,,,23377,10.0,10,,,,,,
,,,,,23382,5.0,5,,,,,,
,,,,,23389,7.0,7,,,,,,
,,,,,23394,5.0,5,,,,,,
,,,,,23399,5.0,5,,,,,,
,,,,,23404,5.0,5,,,,,,
,,,,,23407,3.0,3,,,,,,
,,,,,23415,8.0,8,,,,,,
,,,,,23418,3.0,3,,,,,,
,,,,,23422,4.0,4,,,,,,
,,,,,23425,3.0,3,,,,,,
,,,,,23428,3.0,3,,,,,,
,,,,,23433,5.0,5,,,,,,
,,,,,23447,14.0,14,,,,,,
,,,,,23452,5.0,5,,,,,,
,,,,,23459,7.0,7,,,,,,
,,,,,23462,3.0,3,,,,,,
,,,,,23466,4.0,4,,,,,,
,,,,,23469,3.0,3,,,,,,
,,,,,23473,4.0,4,,,,,,
,,,,,23479,6.0,6,,,,,,
,,,,,23484,5.0,5,,,,,,
,,,,,23494,10.0,10,,,,,,
,,,,,23503,9.0,9,,,,,,
,,,,,23508,5.0,5,,,,,,
,,,,,23529,21.0,21,,,,,,
,,,,,23532,3.0,3,,,,,,
,,,,,23538,6.0,6,,,,,,
,,,,,23543,5.0,5,,,,,,
,,,,,23548,5.0,5,,,,,,
,,,,,23562,14.0,14,,,,,,
,,,,,23576,14.0,14,,,,,,
,,,,,23579,3.0,3,,,,,,
,,,,,23594,15.0,15,,,,,,
,,,,,23598,4.0,4,,,,,,
,,,,,23603,5.0,5,,,,,,
,,,,,23606,3.0,3,,,,,,
,,,,,23617,11.0,11,,,,,,
,,,,,23626,9.0,9,,,,,,
,,,,,23643,17.0,17,,,,,,
,,,,,23647,4.0,4,,,,,,
,,,,,23655,8.0,8,,,,,,
,,,,,23660,5.0,5,,,,,,
,,,,,23666,6.0,6,,,,,,
,,,,,23670,4.0,4,,,,,,
,,,,,23684,14.0,14,,,,,,
,,,,,23696,12.0,12,,,,,,
,,,,,23707,11.0,11,,,,,,
,,,,,23719,12.0,12,,,,,,
,,,,,23723,4.0,4,,,,,,
,,,,,23727,4.0,4,,,,,,
,,,,,23741,14.0,14,,,,,,
,,,,,23750,9.0,9,,,,,,
,,,,,23756,6.0,6,,,,,,
,,,,,23769,13.0,13,,,,,,
,,,,,23777,8.0,8,,,,,,
,,,,,23794,17.0,17,,,,,,
,,,,,23812,18.0,18,,,,,,
,,,,,23825,13.0,13,,,,,,
,,,,,23828,3.0,3,,,,,,
,,,,,23831,3.0,3,,,,,,
,,,,,23836,5.0,5,,,,,,
,,,,,23840,4.0,4,,,,,,
,,,,,23852,12.0,12,,,,,,
,,,,,23865,13.0,13,,,,,,
,,,,,23879,14.0,14,,,,,,
,,,,,23884,5.0,5,,,,,,
,,,,,23893,9.0,9,,,,,,
,,,,,23897,4.0,4,,,,,,
,,,,,23901,4.0,4,,,,,,
,,,,,23908,7.0,7,,,,,,
,,,,,23918,10.0,10,,,,,,
,,,,,23933,15.0,15,,,,,,
,,,,,23937,4.0,4,,,,,,
,,,,,23941,4.0,4,,,,,,
,,,,,23945,4.0,4,,,,,,
,,,,,23951,6.0,6,,,,,,
,,,,,23971,20.0,20,,,,,,
,,,,,23990,19.0,19,,,,,,
,,,,,23997,7.0,7,,,,,,
,,,,,24000,,,2.2672948837280273,5.170833110809326,5.328367710113525,0.0003,0.0003,0.1
,,,,,24002,5.0,5,,,,,,
,,,,,24008,6.0,6,,,,,,
,,,,,24013,5.0,5,,,,,,
,,,,,24019,6.0,6,,,,,,
,,,,,24022,3.0,3,,,,,,
,,,,,24025,3.0,3,,,,,,
,,,,,24033,8.0,8,,,,,,
,,,,,24037,4.0,4,,,,,,
,,,,,24042,5.0,5,,,,,,
,,,,,24048,6.0,6,,,,,,
,,,,,24053,5.0,5,,,,,,
,,,,,24056,3.0,3,,,,,,
,,,,,24060,4.0,4,,,,,,
,,,,,24066,6.0,6,,,,,,
,,,,,24075,9.0,9,,,,,,
,,,,,24080,5.0,5,,,,,,
,,,,,24084,4.0,4,,,,,,
,,,,,24088,4.0,4,,,,,,
,,,,,24091,3.0,3,,,,,,
,,,,,24102,11.0,11,,,,,,
,,,,,24108,6.0,6,,,,,,
,,,,,24115,7.0,7,,,,,,
,,,,,24120,5.0,5,,,,,,
,,,,,24130,10.0,10,,,,,,
,,,,,24136,6.0,6,,,,,,
,,,,,24139,3.0,3,,,,,,
,,,,,24143,4.0,4,,,,,,
,,,,,24146,3.0,3,,,,,,
,,,,,24151,5.0,5,,,,,,
,,,,,24155,4.0,4,,,,,,
,,,,,24161,6.0,6,,,,,,
,,,,,24172,11.0,11,,,,,,
,,,,,24176,4.0,4,,,,,,
,,,,,24180,4.0,4,,,,,,
,,,,,24183,3.0,3,,,,,,
,,,,,24189,6.0,6,,,,,,
,,,,,24197,8.0,8,,,,,,
,,,,,24201,4.0,4,,,,,,
,,,,,24210,9.0,9,,,,,,
,,,,,24213,3.0,3,,,,,,
,,,,,24218,5.0,5,,,,,,
,,,,,24235,17.0,17,,,,,,
,,,,,24239,4.0,4,,,,,,
,,,,,24244,5.0,5,,,,,,
,,,,,24250,6.0,6,,,,,,
,,,,,24258,8.0,8,,,,,,
,,,,,24266,8.0,8,,,,,,
,,,,,24270,4.0,4,,,,,,
,,,,,24273,3.0,3,,,,,,
,,,,,24279,6.0,6,,,,,,
,,,,,24291,12.0,12,,,,,,
,,,,,24294,3.0,3,,,,,,
,,,,,24309,15.0,15,,,,,,
,,,,,24320,11.0,11,,,,,,
,,,,,24328,8.0,8,,,,,,
,,,,,24332,4.0,4,,,,,,
,,,,,24345,13.0,13,,,,,,
,,,,,24348,3.0,3,,,,,,
,,,,,24351,3.0,3,,,,,,
,,,,,24354,3.0,3,,,,,,
,,,,,24364,10.0,10,,,,,,
,,,,,24371,7.0,7,,,,,,
,,,,,24379,8.0,8,,,,,,
,,,,,24384,5.0,5,,,,,,
,,,,,24396,12.0,12,,,,,,
,,,,,24400,4.0,4,,,,,,
,,,,,24405,5.0,5,,,,,,
,,,,,24409,4.0,4,,,,,,
,,,,,24419,10.0,10,,,,,,
,,,,,24423,4.0,4,,,,,,
,,,,,24440,17.0,17,,,,,,
,,,,,24443,3.0,3,,,,,,
,,,,,24449,6.0,6,,,,,,
,,,,,24455,6.0,6,,,,,,
,,,,,24468,13.0,13,,,,,,
,,,,,24471,3.0,3,,,,,,
,,,,,24477,6.0,6,,,,,,
,,,,,24481,4.0,4,,,,,,
,,,,,24488,7.0,7,,,,,,
,,,,,24493,5.0,5,,,,,,
,,,,,24499,6.0,6,,,,,,
,,,,,24507,8.0,8,,,,,,
,,,,,24515,8.0,8,,,,,,
,,,,,24524,9.0,9,,,,,,
,,,,,24528,4.0,4,,,,,,
,,,,,24535,7.0,7,,,,,,
,,,,,24543,8.0,8,,,,,,
,,,,,24546,3.0,3,,,,,,
,,,,,24550,4.0,4,,,,,,
,,,,,24553,3.0,3,,,,,,
,,,,,24573,20.0,20,,,,,,
,,,,,24583,10.0,10,,,,,,
,,,,,24590,7.0,7,,,,,,
,,,,,24595,5.0,5,,,,,,
,,,,,24601,6.0,6,,,,,,
,,,,,24604,3.0,3,,,,,,
,,,,,24608,4.0,4,,,,,,
,,,,,24616,8.0,8,,,,,,
,,,,,24622,6.0,6,,,,,,
,,,,,24637,15.0,15,,,,,,
,,,,,24643,6.0,6,,,,,,
,,,,,24651,8.0,8,,,,,,
,,,,,24657,6.0,6,,,,,,
,,,,,24666,9.0,9,,,,,,
,,,,,24670,4.0,4,,,,,,
,,,,,24675,5.0,5,,,,,,
,,,,,24678,3.0,3,,,,,,
,,,,,24686,8.0,8,,,,,,
,,,,,24690,4.0,4,,,,,,
,,,,,24703,13.0,13,,,,,,
,,,,,24708,5.0,5,,,,,,
,,,,,24712,4.0,4,,,,,,
,,,,,24717,5.0,5,,,,,,
,,,,,24724,7.0,7,,,,,,
,,,,,24732,8.0,8,,,,,,
,,,,,24736,4.0,4,,,,,,
,,,,,24746,10.0,10,,,,,,
,,,,,24760,14.0,14,,,,,,
,,,,,24763,3.0,3,,,,,,
,,,,,24774,11.0,11,,,,,,
,,,,,24780,6.0,6,,,,,,
,,,,,24791,11.0,11,,,,,,
,,,,,24798,7.0,7,,,,,,
,,,,,24801,3.0,3,,,,,,
,,,,,24807,6.0,6,,,,,,
,,,,,24811,4.0,4,,,,,,
,,,,,24822,11.0,11,,,,,,
,,,,,24828,6.0,6,,,,,,
,,,,,24832,4.0,4,,,,,,
,,,,,24840,8.0,8,,,,,,
,,,,,24849,9.0,9,,,,,,
,,,,,24857,8.0,8,,,,,,
,,,,,24865,8.0,8,,,,,,
,,,,,24870,5.0,5,,,,,,
,,,,,24873,3.0,3,,,,,,
,,,,,24876,3.0,3,,,,,,
,,,,,24882,6.0,6,,,,,,
,,,,,24891,9.0,9,,,,,,
,,,,,24894,3.0,3,,,,,,
,,,,,24899,5.0,5,,,,,,
,,,,,24902,3.0,3,,,,,,
,,,,,24905,3.0,3,,,,,,
,,,,,24916,11.0,11,,,,,,
,,,,,24923,7.0,7,,,,,,
,,,,,24931,8.0,8,,,,,,
,,,,,24937,6.0,6,,,,,,
,,,,,24946,9.0,9,,,,,,
,,,,,24957,11.0,11,,,,,,
,,,,,24963,6.0,6,,,,,,
,,,,,24972,9.0,9,,,,,,
,,,,,24978,6.0,6,,,,,,
,,,,,24988,10.0,10,,,,,,
,,,,,24992,4.0,4,,,,,,
,,,,,24996,4.0,4,,,,,,
5.7,2.3685439,11.0,3.0,5.7,25000,,,2.158226728439331,5.210238456726074,5.412978172302246,0.0003,0.0003,0.1
,,,,,25004,8.0,8,,,,,,
,,,,,25010,6.0,6,,,,,,
,,,,,25013,3.0,3,,,,,,
,,,,,25019,6.0,6,,,,,,
,,,,,25023,4.0,4,,,,,,
,,,,,25030,7.0,7,,,,,,
,,,,,25034,4.0,4,,,,,,
,,,,,25041,7.0,7,,,,,,
,,,,,25044,3.0,3,,,,,,
,,,,,25051,7.0,7,,,,,,
,,,,,25056,5.0,5,,,,,,
,,,,,25065,9.0,9,,,,,,
,,,,,25072,7.0,7,,,,,,
,,,,,25075,3.0,3,,,,,,
,,,,,25079,4.0,4,,,,,,
,,,,,25083,4.0,4,,,,,,
,,,,,25093,10.0,10,,,,,,
,,,,,25097,4.0,4,,,,,,
,,,,,25101,4.0,4,,,,,,
,,,,,25105,4.0,4,,,,,,
,,,,,25114,9.0,9,,,,,,
,,,,,25117,3.0,3,,,,,,
,,,,,25136,19.0,19,,,,,,
,,,,,25140,4.0,4,,,,,,
,,,,,25144,4.0,4,,,,,,
,,,,,25151,7.0,7,,,,,,
,,,,,25157,6.0,6,,,,,,
,,,,,25162,5.0,5,,,,,,
,,,,,25167,5.0,5,,,,,,
,,,,,25170,3.0,3,,,,,,
,,,,,25176,6.0,6,,,,,,
,,,,,25188,12.0,12,,,,,,
,,,,,25192,4.0,4,,,,,,
,,,,,25196,4.0,4,,,,,,
,,,,,25200,4.0,4,,,,,,
,,,,,25205,5.0,5,,,,,,
,,,,,25209,4.0,4,,,,,,
,,,,,25218,9.0,9,,,,,,
,,,,,25224,6.0,6,,,,,,
,,,,,25233,9.0,9,,,,,,
,,,,,25247,14.0,14,,,,,,
,,,,,25252,5.0,5,,,,,,
,,,,,25255,3.0,3,,,,,,
,,,,,25258,3.0,3,,,,,,
,,,,,25261,3.0,3,,,,,,
,,,,,25267,6.0,6,,,,,,
,,,,,25274,7.0,7,,,,,,
,,,,,25279,5.0,5,,,,,,
,,,,,25289,10.0,10,,,,,,
,,,,,25295,6.0,6,,,,,,
,,,,,25299,4.0,4,,,,,,
,,,,,25304,5.0,5,,,,,,
,,,,,25308,4.0,4,,,,,,
,,,,,25323,15.0,15,,,,,,
,,,,,25326,3.0,3,,,,,,
,,,,,25330,4.0,4,,,,,,
,,,,,25334,4.0,4,,,,,,
,,,,,25339,5.0,5,,,,,,
,,,,,25345,6.0,6,,,,,,
,,,,,25350,5.0,5,,,,,,
,,,,,25367,17.0,17,,,,,,
,,,,,25390,23.0,23,,,,,,
,,,,,25399,9.0,9,,,,,,
,,,,,25414,15.0,15,,,,,,
,,,,,25417,3.0,3,,,,,,
,,,,,25420,3.0,3,,,,,,
,,,,,25427,7.0,7,,,,,,
,,,,,25441,14.0,14,,,,,,
,,,,,25448,7.0,7,,,,,,
,,,,,25457,9.0,9,,,,,,
,,,,,25478,21.0,21,,,,,,
,,,,,25491,13.0,13,,,,,,
,,,,,25496,5.0,5,,,,,,
,,,,,25500,4.0,4,,,,,,
,,,,,25507,7.0,7,,,,,,
,,,,,25521,14.0,14,,,,,,
,,,,,25526,5.0,5,,,,,,
,,,,,25529,3.0,3,,,,,,
,,,,,25541,12.0,12,,,,,,
,,,,,25562,21.0,21,,,,,,
,,,,,25567,5.0,5,,,,,,
,,,,,25571,4.0,4,,,,,,
,,,,,25578,7.0,7,,,,,,
,,,,,25585,7.0,7,,,,,,
,,,,,25593,8.0,8,,,,,,
,,,,,25601,8.0,8,,,,,,
,,,,,25607,6.0,6,,,,,,
,,,,,25610,3.0,3,,,,,,
,,,,,25614,4.0,4,,,,,,
,,,,,25619,5.0,5,,,,,,
,,,,,25626,7.0,7,,,,,,
,,,,,25632,6.0,6,,,,,,
,,,,,25637,5.0,5,,,,,,
,,,,,25646,9.0,9,,,,,,
,,,,,25654,8.0,8,,,,,,
,,,,,25659,5.0,5,,,,,,
,,,,,25663,4.0,4,,,,,,
,,,,,25668,5.0,5,,,,,,
,,,,,25676,8.0,8,,,,,,
,,,,,25680,4.0,4,,,,,,
,,,,,25685,5.0,5,,,,,,
,,,,,25690,5.0,5,,,,,,
,,,,,25696,6.0,6,,,,,,
,,,,,25699,3.0,3,,,,,,
,,,,,25713,14.0,14,,,,,,
,,,,,25718,5.0,5,,,,,,
,,,,,25725,7.0,7,,,,,,
,,,,,25732,7.0,7,,,,,,
,,,,,25736,4.0,4,,,,,,
,,,,,25739,3.0,3,,,,,,
,,,,,25742,3.0,3,,,,,,
,,,,,25755,13.0,13,,,,,,
,,,,,25769,14.0,14,,,,,,
,,,,,25773,4.0,4,,,,,,
,,,,,25782,9.0,9,,,,,,
,,,,,25785,3.0,3,,,,,,
,,,,,25795,10.0,10,,,,,,
,,,,,25802,7.0,7,,,,,,
,,,,,25811,9.0,9,,,,,,
,,,,,25824,13.0,13,,,,,,
,,,,,25834,10.0,10,,,,,,
,,,,,25845,11.0,11,,,,,,
,,,,,25848,3.0,3,,,,,,
,,,,,25854,6.0,6,,,,,,
,,,,,25875,21.0,21,,,,,,
,,,,,25880,5.0,5,,,,,,
,,,,,25883,3.0,3,,,,,,
,,,,,25889,6.0,6,,,,,,
,,,,,25892,3.0,3,,,,,,
,,,,,25896,4.0,4,,,,,,
,,,,,25908,12.0,12,,,,,,
,,,,,25927,19.0,19,,,,,,
,,,,,25942,15.0,15,,,,,,
,,,,,25945,3.0,3,,,,,,
,,,,,25951,6.0,6,,,,,,
,,,,,25957,6.0,6,,,,,,
,,,,,25969,12.0,12,,,,,,
,,,,,25981,12.0,12,,,,,,
,,,,,25985,4.0,4,,,,,,
,,,,,25993,8.0,8,,,,,,
,,,,,26000,,,2.085279703140259,5.137411117553711,5.18697452545166,0.0003,0.0003,0.1
,,,,,26003,10.0,10,,,,,,
,,,,,26011,8.0,8,,,,,,
,,,,,26016,5.0,5,,,,,,
,,,,,26023,7.0,7,,,,,,
,,,,,26030,7.0,7,,,,,,
,,,,,26034,4.0,4,,,,,,
,,,,,26040,6.0,6,,,,,,
,,,,,26045,5.0,5,,,,,,
,,,,,26055,10.0,10,,,,,,
,,,,,26062,7.0,7,,,,,,
,,,,,26072,10.0,10,,,,,,
,,,,,26076,4.0,4,,,,,,
,,,,,26082,6.0,6,,,,,,
,,,,,26086,4.0,4,,,,,,
,,,,,26089,3.0,3,,,,,,
,,,,,26093,4.0,4,,,,,,
,,,,,26099,6.0,6,,,,,,
,,,,,26117,18.0,18,,,,,,
,,,,,26122,5.0,5,,,,,,
,,,,,26141,19.0,19,,,,,,
,,,,,26150,9.0,9,,,,,,
,,,,,26162,12.0,12,,,,,,
,,,,,26167,5.0,5,,,,,,
,,,,,26175,8.0,8,,,,,,
,,,,,26180,5.0,5,,,,,,
,,,,,26186,6.0,6,,,,,,
,,,,,26189,3.0,3,,,,,,
,,,,,26192,3.0,3,,,,,,
,,,,,26200,8.0,8,,,,,,
,,,,,26208,8.0,8,,,,,,
,,,,,26218,10.0,10,,,,,,
,,,,,26232,14.0,14,,,,,,
,,,,,26236,4.0,4,,,,,,
,,,,,26242,6.0,6,,,,,,
,,,,,26246,4.0,4,,,,,,
,,,,,26254,8.0,8,,,,,,
,,,,,26259,5.0,5,,,,,,
,,,,,26265,6.0,6,,,,,,
,,,,,26274,9.0,9,,,,,,
,,,,,26278,4.0,4,,,,,,
,,,,,26282,4.0,4,,,,,,
,,,,,26286,4.0,4,,,,,,
,,,,,26294,8.0,8,,,,,,
,,,,,26300,6.0,6,,,,,,
,,,,,26308,8.0,8,,,,,,
,,,,,26312,4.0,4,,,,,,
,,,,,26320,8.0,8,,,,,,
,,,,,26326,6.0,6,,,,,,
,,,,,26329,3.0,3,,,,,,
,,,,,26336,7.0,7,,,,,,
,,,,,26343,7.0,7,,,,,,
,,,,,26350,7.0,7,,,,,,
,,,,,26355,5.0,5,,,,,,
,,,,,26361,6.0,6,,,,,,
,,,,,26368,7.0,7,,,,,,
,,,,,26378,10.0,10,,,,,,
,,,,,26382,4.0,4,,,,,,
,,,,,26387,5.0,5,,,,,,
,,,,,26391,4.0,4,,,,,,
,,,,,26400,9.0,9,,,,,,
,,,,,26419,19.0,19,,,,,,
,,,,,26427,8.0,8,,,,,,
,,,,,26431,4.0,4,,,,,,
,,,,,26436,5.0,5,,,,,,
,,,,,26441,5.0,5,,,,,,
,,,,,26460,19.0,19,,,,,,
,,,,,26470,10.0,10,,,,,,
,,,,,26473,3.0,3,,,,,,
,,,,,26476,3.0,3,,,,,,
,,,,,26483,7.0,7,,,,,,
,,,,,26487,4.0,4,,,,,,
,,,,,26494,7.0,7,,,,,,
,,,,,26499,5.0,5,,,,,,
,,,,,26505,6.0,6,,,,,,
,,,,,26510,5.0,5,,,,,,
,,,,,26515,5.0,5,,,,,,
,,,,,26525,10.0,10,,,,,,
,,,,,26530,5.0,5,,,,,,
,,,,,26538,8.0,8,,,,,,
,,,,,26543,5.0,5,,,,,,
,,,,,26549,6.0,6,,,,,,
,,,,,26555,6.0,6,,,,,,
,,,,,26560,5.0,5,,,,,,
,,,,,26563,3.0,3,,,,,,
,,,,,26569,6.0,6,,,,,,
,,,,,26574,5.0,5,,,,,,
,,,,,26579,5.0,5,,,,,,
,,,,,26584,5.0,5,,,,,,
,,,,,26592,8.0,8,,,,,,
,,,,,26599,7.0,7,,,,,,
,,,,,26606,7.0,7,,,,,,
,,,,,26610,4.0,4,,,,,,
,,,,,26614,4.0,4,,,,,,
,,,,,26619,5.0,5,,,,,,
,,,,,26626,7.0,7,,,,,,
,,,,,26630,4.0,4,,,,,,
,,,,,26635,5.0,5,,,,,,
,,,,,26641,6.0,6,,,,,,
,,,,,26649,8.0,8,,,,,,
,,,,,26662,13.0,13,,,,,,
,,,,,26670,8.0,8,,,,,,
,,,,,26675,5.0,5,,,,,,
,,,,,26679,4.0,4,,,,,,
,,,,,26683,4.0,4,,,,,,
,,,,,26691,8.0,8,,,,,,
,,,,,26695,4.0,4,,,,,,
,,,,,26701,6.0,6,,,,,,
,,,,,26705,4.0,4,,,,,,
,,,,,26725,20.0,20,,,,,,
,,,,,26729,4.0,4,,,,,,
,,,,,26735,6.0,6,,,,,,
,,,,,26744,9.0,9,,,,,,
,,,,,26747,3.0,3,,,,,,
,,,,,26750,3.0,3,,,,,,
,,,,,26760,10.0,10,,,,,,
,,,,,26769,9.0,9,,,,,,
,,,,,26773,4.0,4,,,,,,
,,,,,26779,6.0,6,,,,,,
,,,,,26782,3.0,3,,,,,,
,,,,,26790,8.0,8,,,,,,
,,,,,26801,11.0,11,,,,,,
,,,,,26809,8.0,8,,,,,,
,,,,,26821,12.0,12,,,,,,
,,,,,26828,7.0,7,,,,,,
,,,,,26843,15.0,15,,,,,,
,,,,,26846,3.0,3,,,,,,
,,,,,26855,9.0,9,,,,,,
,,,,,26858,3.0,3,,,,,,
,,,,,26862,4.0,4,,,,,,
,,,,,26872,10.0,10,,,,,,
,,,,,26880,8.0,8,,,,,,
,,,,,26904,24.0,24,,,,,,
,,,,,26911,7.0,7,,,,,,
,,,,,26918,7.0,7,,,,,,
,,,,,26941,23.0,23,,,,,,
,,,,,26954,13.0,13,,,,,,
,,,,,26958,4.0,4,,,,,,
,,,,,26966,8.0,8,,,,,,
,,,,,26980,14.0,14,,,,,,
,,,,,26986,6.0,6,,,,,,
,,,,,26993,7.0,7,,,,,,
,,,,,27000,,,2.3400378227233887,5.301529884338379,5.5263447761535645,0.0003,0.0003,0.1
,,,,,27002,9.0,9,,,,,,
,,,,,27007,5.0,5,,,,,,
,,,,,27012,5.0,5,,,,,,
,,,,,27021,9.0,9,,,,,,
,,,,,27024,3.0,3,,,,,,
,,,,,27032,8.0,8,,,,,,
,,,,,27037,5.0,5,,,,,,
,,,,,27041,4.0,4,,,,,,
,,,,,27044,3.0,3,,,,,,
,,,,,27053,9.0,9,,,,,,
,,,,,27057,4.0,4,,,,,,
,,,,,27061,4.0,4,,,,,,
,,,,,27065,4.0,4,,,,,,
,,,,,27069,4.0,4,,,,,,
,,,,,27075,6.0,6,,,,,,
,,,,,27081,6.0,6,,,,,,
,,,,,27084,3.0,3,,,,,,
,,,,,27092,8.0,8,,,,,,
,,,,,27104,12.0,12,,,,,,
,,,,,27108,4.0,4,,,,,,
,,,,,27114,6.0,6,,,,,,
,,,,,27120,6.0,6,,,,,,
,,,,,27127,7.0,7,,,,,,
,,,,,27131,4.0,4,,,,,,
,,,,,27147,16.0,16,,,,,,
,,,,,27153,6.0,6,,,,,,
,,,,,27160,7.0,7,,,,,,
,,,,,27164,4.0,4,,,,,,
,,,,,27169,5.0,5,,,,,,
,,,,,27180,11.0,11,,,,,,
,,,,,27183,3.0,3,,,,,,
,,,,,27189,6.0,6,,,,,,
,,,,,27196,7.0,7,,,,,,
,,,,,27199,3.0,3,,,,,,
,,,,,27203,4.0,4,,,,,,
,,,,,27207,4.0,4,,,,,,
,,,,,27211,4.0,4,,,,,,
,,,,,27217,6.0,6,,,,,,
,,,,,27221,4.0,4,,,,,,
,,,,,27227,6.0,6,,,,,,
,,,,,27233,6.0,6,,,,,,
,,,,,27236,3.0,3,,,,,,
,,,,,27239,3.0,3,,,,,,
,,,,,27242,3.0,3,,,,,,
,,,,,27247,5.0,5,,,,,,
,,,,,27250,3.0,3,,,,,,
,,,,,27255,5.0,5,,,,,,
,,,,,27264,9.0,9,,,,,,
,,,,,27268,4.0,4,,,,,,
,,,,,27272,4.0,4,,,,,,
,,,,,27277,5.0,5,,,,,,
,,,,,27281,4.0,4,,,,,,
,,,,,27289,8.0,8,,,,,,
,,,,,27304,15.0,15,,,,,,
,,,,,27316,12.0,12,,,,,,
,,,,,27323,7.0,7,,,,,,
,,,,,27326,3.0,3,,,,,,
,,,,,27335,9.0,9,,,,,,
,,,,,27347,12.0,12,,,,,,
,,,,,27360,13.0,13,,,,,,
,,,,,27367,7.0,7,,,,,,
,,,,,27372,5.0,5,,,,,,
,,,,,27377,5.0,5,,,,,,
,,,,,27381,4.0,4,,,,,,
,,,,,27385,4.0,4,,,,,,
,,,,,27391,6.0,6,,,,,,
,,,,,27396,5.0,5,,,,,,
,,,,,27402,6.0,6,,,,,,
,,,,,27405,3.0,3,,,,,,
,,,,,27409,4.0,4,,,,,,
,,,,,27417,8.0,8,,,,,,
,,,,,27428,11.0,11,,,,,,
,,,,,27435,7.0,7,,,,,,
,,,,,27442,7.0,7,,,,,,
,,,,,27445,3.0,3,,,,,,
,,,,,27452,7.0,7,,,,,,
,,,,,27462,10.0,10,,,,,,
,,,,,27467,5.0,5,,,,,,
,,,,,27471,4.0,4,,,,,,
,,,,,27479,8.0,8,,,,,,
,,,,,27486,7.0,7,,,,,,
,,,,,27498,12.0,12,,,,,,
,,,,,27511,13.0,13,,,,,,
,,,,,27518,7.0,7,,,,,,
,,,,,27524,6.0,6,,,,,,
,,,,,27527,3.0,3,,,,,,
,,,,,27540,13.0,13,,,,,,
,,,,,27550,10.0,10,,,,,,
,,,,,27553,3.0,3,,,,,,
,,,,,27558,5.0,5,,,,,,
,,,,,27562,4.0,4,,,,,,
,,,,,27571,9.0,9,,,,,,
,,,,,27577,6.0,6,,,,,,
,,,,,27581,4.0,4,,,,,,
,,,,,27585,4.0,4,,,,,,
,,,,,27593,8.0,8,,,,,,
,,,,,27596,3.0,3,,,,,,
,,,,,27601,5.0,5,,,,,,
,,,,,27613,12.0,12,,,,,,
,,,,,27625,12.0,12,,,,,,
,,,,,27631,6.0,6,,,,,,
,,,,,27637,6.0,6,,,,,,
,,,,,27645,8.0,8,,,,,,
,,,,,27650,5.0,5,,,,,,
,,,,,27657,7.0,7,,,,,,
,,,,,27662,5.0,5,,,,,,
,,,,,27673,11.0,11,,,,,,
,,,,,27678,5.0,5,,,,,,
,,,,,27685,7.0,7,,,,,,
,,,,,27700,15.0,15,,,,,,
,,,,,27704,4.0,4,,,,,,
,,,,,27711,7.0,7,,,,,,
,,,,,27715,4.0,4,,,,,,
,,,,,27718,3.0,3,,,,,,
,,,,,27722,4.0,4,,,,,,
,,,,,27729,7.0,7,,,,,,
,,,,,27743,14.0,14,,,,,,
,,,,,27750,7.0,7,,,,,,
,,,,,27756,6.0,6,,,,,,
,,,,,27759,3.0,3,,,,,,
,,,,,27766,7.0,7,,,,,,
,,,,,27770,4.0,4,,,,,,
,,,,,27782,12.0,12,,,,,,
,,,,,27786,4.0,4,,,,,,
,,,,,27790,4.0,4,,,,,,
,,,,,27799,9.0,9,,,,,,
,,,,,27824,25.0,25,,,,,,
,,,,,27828,4.0,4,,,,,,
,,,,,27835,7.0,7,,,,,,
,,,,,27844,9.0,9,,,,,,
,,,,,27850,6.0,6,,,,,,
,,,,,27853,3.0,3,,,,,,
,,,,,27867,14.0,14,,,,,,
,,,,,27871,4.0,4,,,,,,
,,,,,27874,3.0,3,,,,,,
,,,,,27896,22.0,22,,,,,,
,,,,,27919,23.0,23,,,,,,
,,,,,27929,10.0,10,,,,,,
,,,,,27932,3.0,3,,,,,,
,,,,,27937,5.0,5,,,,,,
,,,,,27943,6.0,6,,,,,,
,,,,,27946,3.0,3,,,,,,
,,,,,27949,3.0,3,,,,,,
,,,,,27955,6.0,6,,,,,,
,,,,,27968,13.0,13,,,,,,
,,,,,27972,4.0,4,,,,,,
